id,nameKR,ribbon,bookYear,phone,priceRangeMin,priceRangeMax,businessHours,menu,dayOff,OpenDate,roadAddr,jibunAddr,detailAddress,siNm,sggNm,emdNm,zone2_1,zone2_2,lat,lng,review,foodTypes,ribbon_num
7169,빈해원,NOT,2025,063-445-2429  ,7000.0,35000.0,"10:30~15:30/16:00~21:00(마지막 주문 19:30) | 토, 일요일 10:00~17:00/18:00~21:00(마지막 주문 19:30) ","짜장면(6천원), 짬뽕(8천원), 군산삼선짬뽕, 하얀해물짬뽕(각 1만원), 탕수육(소 1만5천원, 중 2만5천원), 잡채(1만5천원), 짬뽕밥(9천원)",월요일 휴무,1952년 ,전라북도 군산시 동령길 57 (장미동),전라북도 군산시 장미동 21-5,,전북특별자치도,군산시,장미동,전북,군산시,35.988806,126.713991,70년이 넘는 내력을 자랑하는 화상중식당이다. 화상답게 짬뽕을 잘하기로 유명하다. 널찍한 실내 분위기가 중국 본토스러운 대형 중식당 중 하나.,"중식, 일반중식",0
7180,신촌덕인당,NOT,2025,064-783-6153  ,1000.0,1400.0,09:00~17:30 ,"보리빵(1천원), 쑥빵(1천1백원), 팥보리빵(1천4백원)","일요일, 명절, 공휴일 휴무",1972년 ,제주특별자치도 제주시 조천읍 신북로 36,제주특별자치도 제주시 조천읍 신촌리 2586-1,,제주특별자치도,제주시,조천읍,제주,제주시(함덕/조천),33.5322194983004,126.618608890294,"3대째 내려오는 찐빵집으로, 보리빵이 대표 메뉴다. 제주산 보리를 주재료로 하며 설탕을 넣지 않고 소금으로 간을 맞춰 단맛은 없지만, 씹을수록 고소한 맛을 자랑한다. 쑥 향이 깊게 배어 있는 쑥빵도 별미다. 가격도 매우 저렴한 편.","디저트/스위트, 찐빵",0
7410,벙글벙글식당,NOT,2025,053-782-9571  ,7000.0,25000.0,08:00~22:00 ,"육개장, 비빔밥, 육국수(각 1만원), 냉국수, 떡국(각 7천원), 선지추가(소 2천원, 대 4천원), 수육(2만5천원)","일요일, 명절 휴무",1964년 ,대구광역시 수성구 지범로39길 11-12 (범물동),대구광역시 수성구 범물동 1277-8,,대구광역시,수성구,범물동,대구,수성구,35.821069,128.641368,"60년 넘는 역사의 육개장 전문점. 정확하게 말하자면 전통적인 육개장보다는 대구탕(대구식 육개장)에 가깝다. 옛집, 진골목식당 등과 함께 대구에서 손꼽히는 육개장 맛을 볼 수 있다. 선지는 원하는 사람에게만 넣어주며 선지 양이 부족하면 별도 금액을 내고 추가할 수도 있다.","한식(탕/국/찌개/전골), 육개장",0
7981,진주회관,NOT,2025,041-581-2065  ,10000.0,15000.0,09:00~14:30/16:00~20:00(마지막 주문 19:30) ,,연중무휴,1939년 ,충청남도 천안시 서북구 성환읍 성환11길 15,충청남도 천안시 서북구 성환읍 성환리 449-175 ,,충청남도,천안시 서북구,성환읍,충남,천안시,36.916892,127.129625,성환의 특산품인 성환 배가 들어간 불고기가 유명한 집. 성환 배를 넣어 달착지근한 맛이 일품이며 당면이 들어가 있다. 대표 메뉴인 불고기 외에 갈비탕 등도 많이 찾는다. 80년이 넘는 역사를 자랑하는 오래된 집이다.,"한식(육류), 소불고기, 한식(탕/국/찌개/전골), 갈비탕",0
7985,원조창평시장국밥,NOT,2025,061-383-4424  ,8000.0,18000.0,08:00~15:30/17:00~20:00 ,"따로국밥(1만원), 비빔밥, 내장국밥, 선지국밥, 머리국밥, 비빔밥(각 8천원), 콩나물국밥(8천원), 국수(보통 8천원, 특 9천원), 수육(1만8천원)","수요일, 명절 휴무",1949년 ,전라남도 담양군 창평면 사동길 14-25,전라남도 담양군 창평면 창평리 209-1,,전라남도,담양군,창평면,전남,담양군,35.2381068074411,127.014906791871,오랜 전통의 돼지국밥집. 창평시장의 국밥 거리에서도 원조로 알려진 곳이다. 가격대비 푸짐한 국밥을 즐길 수 있다. 인공적이지 않고 자연스러운 맛. 슴슴하게 느껴질 때는 다진 양념을 넣으면 좋다.,"한식(탕/국/찌개/전골), 돼지국밥",0
7990,평양냉면,NOT,2025,041-551-4851  ,10000.0,18000.0,11:00~15:30 ,"평양냉면, 비빔냉면, 온면(각 1만3천원), 불고기(1인 1만6천원), 녹두빈대떡(1만2천원), 사리추가(냉면 5천원, 비빔 6천원), 접시만두(1만원)",비정기적 휴무,1952년 ,충청남도 천안시 동남구 큰시장길 27 (사직동),충청남도 천안시 동남구 사직동 168-8 평양냉면,,충청남도,천안시 동남구,사직동,충남,천안시,36.801966,127.149689,"천안에서 이북식 평양냉면을 맛볼 수 있는 곳. 10시간 이상 끓여낸 사골 국물에 동치미 국물을 섞어서 육수를 만든다. 면은 주문하면 즉시 뽑아내는 것이 특징. 평양냉면 특유의 밍밍한 맛이 살아 있으며 평양식으로 심심하게 담근 김치 맛도 좋다. 중앙시장에서 가장 오래된 식당 중의 하나로, 70여 년의 오랜 내력을 자랑한다.","한식(면류), 평양냉면",0
7995,시내식당,NOT,2025,061-763-0360  ,5000.0,25000.0,10:30~21:00(마지막 주문 20:00) ,"광양불고기(한우 180g 2만5천원, 호주산 180g 1만9천원), 특양구이(180g 2만5천원), 후식냉면(5천원)",명절 휴무,1955년 ,전라남도 광양시 광양읍 서천1길 38,전라남도 광양시 광양읍 칠성리 964-1,,전라남도,광양시,광양읍,전남,광양시,34.968775,127.580148,"광양불고기로 유명한 집 중 하나로, 70여 년간 3대째 맛을 이어오고 있다. 광양식으로 즉석에서 양념한 불고기를 참숯불에 구워 먹는다. 불고기 외에 특양구이도 별미로 통한다.","한식(육류), 소불고기",0
7996,옥산장날순대,NOT,2025,043-260-4944  ,9000.0,50000.0,07:00~21:00 ,"순대국밥(보통 9천원, 특 1만1천원), 장날순대(중 1만8천원, 대 2만3천원), 곱창전골(중 4만원, 대 5만원)",명절 휴무,1955년 ,충청북도 청주시 흥덕구 옥산면 청주역로 653-7,충청북도 청주시 흥덕구 옥산면 오산리 211-26 옥산장날순대,,충청북도,청주시 흥덕구,옥산면,충북,청주시,36.66542,127.373265,"70여 년의 역사를 자랑하는 오래된 순대국밥집이다. 뽀얀 국물이 아니라 얼큰하게 끓이는 스타일로, 누린내가 나지 않는 순대와 진한 국물이 일품이다. 국물에 가득 들어 있는 내장과 머릿고기가 부드럽다. ","한식(육류), 순대, 한식(탕/국/찌개/전골), 순댓국",0
7999,양산도집,NOT,2025,051-311-4098  ,2000.0,28000.0,11:30~21:00 ,"민물장어구이(2만8천원), 식사(2천원)",명절 휴무,1956년 ,부산광역시 사상구 낙동대로 799-34 (감전동),부산광역시 사상구 감전동 516 양산도집,,부산광역시,사상구,감전동,부산,사상구,35.1305383498779,128.97054327193524,"70여 년의 전통을 자랑하는 민물장어구이 전문점. 다른 메뉴 없이 장어만 전문으로 한다. 참숯에 장어를 구워 접시에 내오는 것이 특징. 반찬으로 나오는 매실장아찌, 무장아찌, 땅콩 등도 맛있다.","한식(민물어패류), 장어",0
8003,명월집,NOT,2025,032-773-7890  ,10000.0,10000.0,08:00~19:30 ,김치찌개백반(1만원),일요일 휴무,1966년 ,인천광역시 중구 신포로23번길 41 (중앙동3가),인천광역시 중구 중앙동3가 4-46,,인천광역시,중구,중앙동3가,인천,중구,37.472042,126.622707,"오래된 백반집으로, 메뉴는 김치찌개백반 한 가지뿐이다. 큰 대야에 한꺼번에 끓인 김치찌개를 원하는 만큼 가져다 먹는 것이 독특하다. 함께 나오는 밑반찬의 맛도 깔끔하다. 가끔 제육볶음이 반찬으로 나올 때도 있다.","한식(일반한식), 백반",0
3341,주천찐빵,NOT,2025,033-372-4936  ,4000.0,30000.0,,,,,강원특별자치도 영월군 주천면 주천로 67-1,강원특별자치도 영월군 주천면 주천리 1142-6,,강원특별자치도,영월군,주천면,강원,영월군,37.269812,128.266538,"영월에서 잘 알려진 찐빵집. 안흥찐빵이나 황둔찐빵처럼 전국적으로 이름나지는 않았지만, 맛은 그에 못지않다고 한다. 달콤한 팥소와 잘 발효된 부드러운 반죽이 잘 어울린다. 찐빵 외에 만두도 추천 메뉴.","디저트/스위트, 찐빵",0
3315,산아래집밥,NOT,2025,061-392-7427  ,13000.0,40000.0,,,,,전라남도 장성군 북하면 백양로 1112,전라남도 장성군 북하면 약수리 252-7,,전라남도,장성군,북하면,전남,장성군,35.425582,126.879224,"백양사 인근 산채정식의 원조집. 계절에 따라 구성이 달라지는 산아래정식이 괜찮다. 두릅, 계란찜, 홍어, 죽순, 된장찌개, 낙지, 도라지, 더덕, 우렁, 미나리, 생취나물, 고사리, 해파리냉채 등 상차림이 푸짐하다. 파전, 도토리묵 등을 곁들이면 더욱 좋다.","한식(일반한식), 산채정식, 산채비빔밥",0
3311,천지가든,NOT,2025,063-322-3456  ,10000.0,80000.0,,,,,전라북도 무주군 무주읍 괴목로 1313,전라북도 무주군 무주읍 당산리 302,,전북특별자치도,무주군,무주읍,전북,무주군,36.00336,127.683504,"산채비빔밥은 뜨겁게 달궈나온 돌솥에 밥과 버섯, 산나물, 달걀 등을 집어넣고 고추장 양념에 비벼 먹는 스타일이다. 석이, 싸리 등의 버섯 향기가 입맛을 돋운다. 이 외에도 다양한 메뉴를 갖추고 있다.","한식(일반한식), 일반한식, 산채비빔밥",0
32828,데칼코마니,NOT,2026,010-7466-0815,17900.0,124800.0,,,,2021년 08월 15일,서울특별시 용산구 신흥로 97-4 (용산동2가),서울특별시 용산구 용산동2가 1-506,1층 데칼코마니,서울특별시,용산구,용산동2가,서울 강북,이태원/해방촌/동빙고,37.5452666383266,126.984899408877,"1인 셰프가 운영하는 곳으로 파스타를 비롯하여 캐주얼하게 다이닝을 즐길 수 있다. 메뉴 개수는 많지 않지만, 정성이 담긴 개성 있는 음식을 만날 수 있다. 상그리아나 와인 한잔을 곁들이면 좋다.",스페인식,0
8010,호수식당,NOT,2025,031-865-3324  ,11000.0,12000.0,09:00~21:30 ,"부대찌개(1만원), 부대볶음(1만1천원), 사리(1천원~5천원)","둘째, 넷째 주 일요일, 명절 휴무",1977년 ,경기도 동두천시 중앙로 312 (생연동),경기도 동두천시 생연동 613-44,,경기도,동두천시,생연동,경기,동두천시,37.909279,127.055106,동두천에서는 유명한 부대찌개 원조집 중 하나. 쑥갓을 많이 넣고 사리로 당면을 넣는 것이 특징이다. 부대볶음은 국물의 양이 적고 양파 등의 채소가 많이 들어가 있다. 저녁때는 줄을 서야 할 정도로 손님이 많다.,"한식(탕/국/찌개/전골), 부대찌개",0
8011,이동폭포갈비,NOT,2025,0507-1377-4415,15000.0,49000.0,"11:00~20:00(마지막 주문 19:00) | 토, 일요일 10:00~21:00(마지막 주문 20:00) ","양념갈비(350g 4만2천원), 생갈비(300g 4만6천원), 한우육회(200g 4만원), 갈비탕(평일만판매 1만5천원), 냉면(1만원), 육회냉면(1만3천원), 국수(6천원)",연중무휴,1985년 ,경기도 포천시 이동면 여우고개로 698,경기도 포천시 이동면 도평리 341,,경기도,포천시,이동면,경기,포천시,38.0508,127.38055,유명한 이동갈빗집 중 하나. 인공폭포가 바라다보이는 전망이 좋다. 밑반찬은 셀프 코너에서 원하는 만큼 가져다 먹을 수 있다. 1천4백 명을 수용할 수 있는 규모다.,"한식(육류), 소갈비",0
8100,삼삼복집,NOT,2025,041-633-2145  ,20000.0,25000.0,"10:00~15:00 | 토, 일요일 10:00~17:00 ","생복어탕(2만원), 건복어탕(2만5천원)",화요일 휴무,1968년 ,충청남도 홍성군 갈산면 갈산로114번길 7-3,충청남도 홍성군 갈산면 상촌리 174-2,,충청남도,홍성군,갈산면,충남,홍성군,36.603116,126.551347,역사가 오래된 복어탕 전문점. 메뉴는 복어탕 한 가지뿐이며 김치와 무절임이 반찬으로 나온다. 아욱이 수북하게 나오는 복어탕은 얼큰한 국물에 고춧가루가 뿌려져 있다. 아욱을 건져 먹다 보면 복어 살이 익어간다. ,"한식(어패류), 복",0
8106,김가네사골수제비,NOT,2025,041-934-4706  ,6000.0,13000.0,09:30~14:00(마지막 주문 13:30) ,"사골수제비(9천원), 김치수제비(1만원), 도가니사골수제비(1만3천원), 물만두(6천원)","화, 수요일 휴무",1982년 07월 07일,충청남도 보령시 석서1길 57 (신흑동),충청남도 보령시 신흑동 760-1,,충청남도,보령시,신흑동,충남,보령시,36.320403,126.518325,40년 넘게 수제비를 전문으로 해온 집. 사골 국물에 수제비를 끓이는 것이 특징이다. 국물 맛이 담백하면서도 개운하다. 잘 익은 배추김치와 무장아찌가 수제비와 잘 어울린다. 재료 소진 시 조기 영업 종료하니 참고 할 것.,"한식(면류), 수제비",0
8107,개화식당,NOT,2025,031-655-2225  ,7000.0,30000.0,"11:00~15:00/17:00~19:30 | 토, 일요일 11:00~14:30/17:00~19:00 ","볶음밥, 짬뽕(각 8천원), 옛날짜장, 유니짜장(각 7천원), 탕수육(소 1만5천원, 중 2만원, 대 3만원), 깐풍기(2만5천원)",월요일 휴무,1960년 ,경기도 평택시 통복시장로6번길 2 (통복동),경기도 평택시 통복동 85-17,,경기도,평택시,통복동,경기,평택시,36.995628,127.085183,평택에서 영빈루와 함께 짬뽕이 유명한 집이다. 원조짬뽕을 시키면 짬뽕의 본모습이라 할 수 있는 백짬뽕이 나온다. 센 불에 볶은 채소가 만들어내는 육수 맛이 진하다. 맑은 소스의 탕수육 맛도 일품이다.,"중식, 일반중식",0
8108,쌍흥원,NOT,2025,031-666-2004  ,7000.0,25000.0,11:00~15:30 ,"우동, 유니짜장면, 짬뽕, 하얀짬뽕(각 7천원), 볶음밥, 고추짬뽕(각 8천원), 탕수육(소 1만2천원, 중1만8천원, 대 2만5천원)",일요일 휴무,1961년 ,경기도 평택시 이충로100번길 45 (서정동),경기도 평택시 서정동 1104-1,,경기도,평택시,서정동,경기,평택시,37.064722,127.065978,"평택의 5대 중식당 중 하나로 꼽히는 곳이다. 태화루, 영빈루와 함께 유명했던 곳. 짜장면과 짬뽕, 탕수육이 인기 메뉴다. 비취면이라 하여 녹색 빛의 면발을 사용하는데 시금치로 색을 내는 일반적인 방법이 아니라 부추를 넣어 반죽하는 방법을 사용한다.","중식, 일반중식",0
8109,부자떡집,NOT,2025,041-854-5454  ,1450.0,145000.0,08:00~19:00 ,"알밤모찌(3개 6천원, 8개 1만6천원), 부자떡(10개 1만3천원, 20개 2만7천원), 인절미(4천5백원), 흑임자인절미(5천원), 찰떡(5천2백원)",명절 휴무,1982년 ,충청남도 공주시 용당길 11 (산성동),충청남도 공주시 산성동 186-39,,충청남도,공주시,산성동,충남,공주시,36.458518,127.123809,"산성시장 모퉁이에서 시작한 오래된 떡집. 대부분 국산 재료를 이용해서 만들며 인절미, 설기, 무지개떡 등을 많이 찾는다. 매장 안쪽에는 각종 떡이 베이커리처럼 전시되어있다. 당일 제작 당일 판매의 원칙을 고수한다.","디저트/스위트, 떡",0
8112,왕천파닭,NOT,2025,044-862-7405  ,22000.0,22000.0,,,,1978년 ,세종특별자치시 조치원읍 조치원8길 16,세종특별자치시 조치원읍 원리 101-1,,세종특별자치시,조치원읍,조치원읍,세종,세종 전체,36.600879,127.300454,"세종전통시장에서 파닭이 맛있기로 소문난 곳. 파닭을 먹기 위해 멀리서도 손님이 찾아오는 집이다. 바삭하게 튀긴 위에 파채와 마늘, 레몬이 올라가는 것이 특징. 시간이 많이 지나도 바삭하며 퍽퍽하지 않다. 포장 판매만 하고 있다. 전화로 주문예약 후 방문하는 것이 좋다.","한식(가금류), 프라이드치킨",0
8114,코끼리만두,NOT,2025,031-255-6704  ,9000.0,11000.0,10:25~20:00(마지막 주문 19:50) | 일요일 10:25~19:00(마지막 주문 18:50) ,"찐만두, 튀김만두, 김치만두, 쫄면(각 8천5백원), 채소김밥(5천원), 냉면(9천원)",연중무휴,1978년 ,경기도 수원시 팔달구 중부대로3번길 27 (팔달로3가),경기도 수원시 팔달구 팔달로3가 26-3,,경기도,수원시 팔달구,팔달로3가,경기,수원시,37.276822,127.015562,"40년 넘게 자리를 지키고 있는, 수원에서는 유명한 분식집이다. 상호에서 알 수 있듯이 만두가 가장 유명하며 우엉이 들어간 김밥과 쫄면도 인기 메뉴다. 실내 분위기도 카페처럼 아기자기하고 깨끗하다.","한식(일반한식), 분식, 한식(면류), 만두",0
